0.515,-0.560654044151306,-0.56066620349884,1,7.39096230972791e-06,1.66550785252184e-06,0.562250077724457
0.52,-0.560652852058411,-0.560667514801025,1,7.82098322815727e-06,8.71827523951652e-07,0.574516177177429
0.525,-0.560651421546936,-0.5606689453125,1,8.94489585334668e-06,6.7130645220459e-07,0.586682438850403
0.53,-0.560649633407593,-0.560670733451843,1,1.1045496648876e-05,1.17440504254773e-06,0.598630487918854
0.535,-0.56064772605896,-0.560672521591187,1,1.41210493893595e-05,2.44180159825191e-06,0.610310971736908
0.54,-0.560645461082458,-0.560674786567688,1,1.78026111825602e-05,3.97269150198554e-06,0.621717751026154
0.545,-0.560643076896667,-0.560677289962769,1,2.13126859307522e-05,5.1862289183191e-06,0.632855892181396
0.55,-0.560640692710876,-0.56067967414856,1,2.41308189288247e-05,5.68452833249466e-06,0.643729329109192
0.555,-0.560638189315796,-0.560682058334351,1,2.59734733845107e-05,5.33479487785371e-06,0.654340505599976
0.56,-0.560636043548584,-0.560684323310852,1,2.69440424744971e-05,4.24453719460871e-06,0.664689540863037
0.565,-0.560633659362793,-0.560686588287354,1,2.76420651061926e-05,2.72618899543886e-06,0.674773812294006
0.57,-0.560631513595581,-0.560688853263855,1,2.83944536931813e-05,1.38427719775791e-06,0.684590339660645
0.575,-0.56062924861908,-0.560691118240356,1,2.94552282866789e-05,2.81335587715148e-07,0.694137990474701
0.58,-0.560626864433289,-0.560693502426147,1,3.06211331917439e-05,-7.71279360378685e-07,0.703418374061584
0.585,-0.560624361038208,-0.560695886611938,1,3.19014070555568e-05,-1.85591602530621e-06,0.712431967258453
0.59,-0.560621976852417,-0.560698390007019,1,3.31865157932043e-05,-2.88093133349321e-06,0.721179246902466
0.595,-0.560619354248047,-0.560701131820679,1,3.43413557857275e-05,-4.24897461925866e-06,0.729663074016571
0.6,-0.560616731643677,-0.560703635215759,1,3.51203016180079e-05,-5.85871748626232e-06,0.737886846065521
0.605,-0.560614228248596,-0.56070613861084,1,3.58987963409163e-05,-7.38794824428624e-06,0.745853126049042
0.61,-0.560612440109253,-0.560708045959473,1,3.68748260370921e-05,-8.24406652100151e-06,0.753565311431885
0.615,-0.560610294342041,-0.560710191726685,1,3.81802601623349e-05,-8.95696484803921e-06,0.761030673980713
0.62,-0.56060791015625,-0.560712575912476,1,3.92016336263623e-05,-1.02030744528747e-05,0.768260538578033
0.625,-0.560604929924011,-0.560715317726135,1,3.95565002691001e-05,-1.25101587400422e-05,0.775265276432037
0.63,-0.560601711273193,-0.560718774795532,1,3.9426264265785e-05,-1.57409795065178e-05,0.78205132484436
0.635,-0.560598254203796,-0.56072211265564,1,3.91718967875931e-05,-1.91671169886831e-05,0.788622498512268
0.64,-0.560594797134399,-0.560725450515747,1,3.91724825021811e-05,-2.23947554331971e-05,0.794982254505157
0.645,-0.560590744018555,-0.560729622840881,1,3.93322516174521e-05,-2.61672921624267e-05,0.801138937473297
0.65,-0.560585737228394,-0.560734510421753,1,3.89264387194999e-05,-3.1206538551487e-05,0.807103991508484
0.655,-0.560580372810364,-0.560739874839783,1,3.78131808247417e-05,-3.73810726159718e-05,0.812884151935577
0.66,-0.560575008392334,-0.560745358467102,1,3.65133746527135e-05,-4.37799899373204e-05,0.818480908870697
0.665,-0.560570240020752,-0.560750246047974,1,3.55388838215731e-05,-4.93243387609255e-05,0.823894441127777
0.67,-0.560566067695618,-0.560754179954529,1,3.52545794157777e-05,-5.33790989720728e-05,0.829125940799713
0.675,-0.560563087463379,-0.560757279396057,1,3.56229465978686e-05,-5.58583706151694e-05,0.834179401397705
0.68,-0.560560822486877,-0.560759544372559,1,3.6465673474595e-05,-5.7170182117261e-05,0.839061081409454
0.685,-0.560559511184692,-0.560760855674744,1,3.74036062567029e-05,-5.75253616261762e-05,0.843777596950531
0.69,-0.560558319091797,-0.56076192855835,1,3.83953884011135e-05,-5.76329875912052e-05,0.848335862159729
0.695,-0.560557007789612,-0.560763359069824,1,3.90652821806725e-05,-5.81635140406433e-05,0.852744579315186
0.7,-0.560555458068848,-0.560764908790588,1,3.91025860153604e-05,-5.96704485360533e-05,0.85701197385788
0.705,-0.560552954673767,-0.560767412185669,1,3.85125422326382e-05,-6.25740067334846e-05,0.861144781112671
0.71,-0.560549855232239,-0.560770511627197,1,3.71854002878536e-05,-6.6869004513137e-05,0.865148663520813
0.715,-0.560546159744263,-0.560774087905884,1,3.54262483597267e-05,-7.20572061254643e-05,0.869026243686676
0.72,-0.560542821884155,-0.560777544975281,1,3.36449702444952e-05,-7.69841572036967e-05,0.872776746749878
0.725,-0.560539841651917,-0.56078052520752,1,3.23697786370758e-05,-8.11163990874775e-05,0.87639981508255
0.73,-0.560537099838257,-0.560783267021179,1,3.16260120598599e-05,-8.43817251734436e-05,0.879898309707642
0.735,-0.560535430908203,-0.560784935951233,1,3.10950163111556e-05,-8.65713736857288e-05,0.883275806903839
0.74,-0.560533881187439,-0.560786485671997,1,3.09502247546334e-05,-8.80907609825954e-05,0.886535823345184
0.745,-0.560532689094543,-0.560787677764893,1,3.07839436572976e-05,-8.94379263627343e-05,0.889684677124023
0.75,-0.560531616210938,-0.560788750648499,1,3.02595144603401e-05,-9.09434020286426e-05,0.892728447914124
0.755,-0.560530662536621,-0.560789704322815,1,2.94994260912063e-05,-9.25494823604822e-05,0.895670175552368
0.76,-0.560530066490173,-0.560790300369263,1,2.86589583993191e-05,-9.40149038797244e-05,0.898512244224548
0.765,-0.560529947280884,-0.560790300369263,1,2.78284333035117e-05,-9.49182358453982e-05,0.901256322860718
0.77,-0.560530066490173,-0.560790300369263,1,2.7205613150727e-05,-9.55043215071782e-05,0.903905034065247
0.775,-0.560529947280884,-0.560790419578552,1,2.65047819993924e-05,-9.63087150012143e-05,0.906464099884033
0.78,-0.560529947280884,-0.560790300369263,1,2.53244797931984e-05,-9.73817659541965e-05,0.908938527107239
0.785,-0.560530066490173,-0.560790300369263,1,2.40327717619948e-05,-9.87032181001268e-05,0.911329925060272
0.79,-0.560530662536621,-0.560789823532104,1,2.26558004214894e-05,-9.95318259811029e-05,0.913639008998871
0.795,-0.560531854629517,-0.56078839302063,1,2.15446034417255e-05,-9.93937574094161e-05,0.915865421295166
0.8,-0.56053352355957,-0.560786724090576,1,2.0907013094984e-05,-9.84178695944138e-05,0.918010592460632
0.805,-0.560535907745361,-0.560784459114075,1,2.02596274903044e-05,-9.69415850704536e-05,0.920079708099365
0.81,-0.560538411140442,-0.560781955718994,1,1.95183019968681e-05,-9.53258349909447e-05,0.922076523303986
0.815,-0.560541391372681,-0.560778856277466,1,1.85766366485041e-05,-9.34206836973317e-05,0.924003660678864
0.82,-0.560544610023499,-0.560775637626648,1,1.76235662365798e-05,-9.13298135856166e-05,0.925863087177277
0.825,-0.560548424720764,-0.560771822929382,1,1.65804522112012e-05,-8.87427013367414e-05,0.927656650543213
0.83,-0.560552716255188,-0.560767650604248,1,1.56126661750022e-05,-8.56860933708958e-05,0.929385900497437
0.835,-0.560557246208191,-0.560763120651245,1,1.47287519212114e-05,-8.22862348286435e-05,0.931053221225739
0.84,-0.560562133789062,-0.560758233070374,1,1.36774524435168e-05,-7.87563913036138e-05,0.932662427425385
0.845,-0.560566663742065,-0.56075382232666,1,1.24563575809589e-05,-7.57499146857299e-05,0.934217572212219
0.85,-0.560570597648621,-0.560749650001526,1,1.07459209175431e-05,-7.36999281798489e-05,0.935723662376404
0.855,-0.560574531555176,-0.56074595451355,1,8.48408126330469e-06,-7.22802942618728e-05,0.93718284368515
0.86,-0.560578584671021,-0.560741662979126,1,6.18376998318126e-06,-7.06918945070356e-05,0.938592851161957
0.865,-0.560582876205444,-0.560737490653992,1,4.23817027694895e-06,-6.86412822687998e-05,0.939952671527863
0.87,-0.560587167739868,-0.560733199119568,1,2.45303681367659e-06,-6.6403990786057e-05,0.941265344619751
0.875,-0.560590863227844,-0.560729503631592,1,5.89746605328401e-07,-6.47450287942775e-05,0.942535519599915
0.88,-0.560593962669373,-0.560726284980774,1,-1.74202227753995e-06,-6.41016085864976e-05,0.94376802444458
0.885,-0.560596108436584,-0.560724258422852,1,-4.57163514511194e-06,-6.49813955533318e-05,0.944966614246368
0.89,-0.560597062110901,-0.560723423957825,1,-7.94943025539396e-06,-6.75195915391669e-05,0.946134209632874
0.895,-0.56059718132019,-0.560723185539246,1,-1.17945219244575e-05,-7.12111432221718e-05,0.947271227836609
0.9,-0.56059718132019,-0.560723066329956,1,-1.5594670912833e-05,-7.49627070035785e-05,0.948374152183533
0.905,-0.56059741973877,-0.560722947120667,1,-1.88712328963447e-05,-7.80662085162476e-05,0.949439525604248
0.91,-0.56059718132019,-0.560723066329956,1,-2.15615073102526e-05,-8.09128614491783e-05,0.95046865940094
0.915,-0.560597062110901,-0.560723185539246,1,-2.42636451730505e-05,-8.37670449982397e-05,0.951465427875519
0.92,-0.560596823692322,-0.560723423957825,1,-2.70116343017435e-05,-8.66912087076344e-05,0.95243114233017
0.925,-0.560596704483032,-0.560723662376404,1,-2.96376801998122e-05,-8.93980322871357e-05,0.953365325927734
0.93,-0.56059718132019,-0.560723304748535,1,-3.21353181789164e-05,-9.15501295821741e-05,0.954267919063568
0.935,-0.560597777366638,-0.560722589492798,1,-3.43402498401701e-05,-9.32481198105961e-05,0.95513927936554
0.94,-0.560598254203796,-0.56072199344635,1,-3.6444551369641e-05,-9.47858425206505e-05,0.955981731414795
0.945,-0.560599088668823,-0.560721158981323,1,-3.86995161534287e-05,-9.62589838309214e-05,0.956797659397125
0.95,-0.56060004234314,-0.560720205307007,1,-4.09798340115231e-05,-9.76858791545965e-05,0.957587718963623
0.955,-0.560600996017456,-0.56071949005127,1,-4.32836786785629e-05,-9.91113847703673e-05,0.958352982997894
0.96,-0.560601949691772,-0.560718536376953,1,-4.56766138086095e-05,-0.000100593351817224,0.959094941616058
0.965,-0.560603022575378,-0.560717344284058,1,-4.81304523418657e-05,-0.000101990211987868,0.959814071655273
0.97,-0.560604333877563,-0.560716032981873,1,-5.05341122334357e-05,-0.000103222628240474,0.960510551929474
0.975,-0.560605525970459,-0.560714721679688,1,-5.29002318216953e-05,-0.000104417973489035,0.961185574531555
0.98,-0.560606360435486,-0.56071400642395,1,-5.53755198779982e-05,-0.000106067833257839,0.961842060089111
0.985,-0.560606360435486,-0.560713887214661,1,-5.82181819481775e-05,-0.0001089425131795,0.962484240531921
0.99,-0.560605049133301,-0.560715198516846,1,-6.16905817878433e-05,-0.000113672198494896,0.963116705417633
0.995,-0.560602903366089,-0.560717582702637,1,-6.58759818179533e-05,-0.000119928685307968,0.963740468025208
1,-0.560600161552429,-0.560720205307007,1,-7.02296165400185e-05,-0.000126773404190317,0.964351892471313
1.005,-0.560597777366638,-0.560722589492798,1,-7.42047996027395e-05,-0.000133041176013649,0.964945793151855
1.01,-0.560595750808716,-0.560724496841431,1,-7.74925283621997e-05,-0.000138144081574865,0.965518951416016
1.015,-0.560594320297241,-0.560726046562195,1,-8.01459027570672e-05,-0.000142356671858579,0.966071665287018
1.02,-0.560592412948608,-0.560727953910828,1,-8.258422894869e-05,-0.000146518577821553,0.966607928276062
1.025,-0.560590744018555,-0.560729503631592,1,-8.53408928378485e-05,-0.000150778796523809,0.967130839824677
1.03,-0.56058931350708,-0.560731172561646,1,-8.81911255419254e-05,-0.000155162459122948,0.967640340328217
1.035,-0.560587406158447,-0.560733079910278,1,-9.10382514121011e-05,-0.00015966035425663,0.968136548995972
1.04,-0.560585737228394,-0.560734510421753,1,-9.40028767217882e-05,-0.000164133220096119,0.968620359897614
1.045,-0.560584783554077,-0.560735583305359,1,-9.69229586189613e-05,-0.000168041224242188,0.969089925289154
1.05,-0.560584187507629,-0.560736179351807,1,-9.94448710116558e-05,-0.000171123727341183,0.969543159008026
1.055,-0.560584545135498,-0.560735940933228,1,-0.000101712095784023,-0.000173043430550024,0.969979643821716
1.06,-0.560585498809814,-0.560734868049622,1,-0.000103674567071721,-0.000174098400748335,0.970399856567383
1.065,-0.56058669090271,-0.560733795166016,1,-0.000105522201920394,-0.000174896456883289,0.970806419849396
1.07,-0.560588359832764,-0.560731887817383,1,-0.000107708525320049,-0.000175446213688701,0.971201956272125
1.075,-0.560590982437134,-0.560729384422302,1,-0.000109952983621042,-0.000175193592440337,0.971584260463715
1.08,-0.560594320297241,-0.560725927352905,1,-0.000111853056296241,-0.000173903128597885,0.971951305866241
1.085,-0.560598254203796,-0.56072199344635,1,-0.00011358627671143,-0.00017198154819198,0.972304940223694
1.09,-0.560602426528931,-0.560717821121216,1,-0.00011549442569958,-0.000169874721905217,0.97264838218689
1.095,-0.560607075691223,-0.560713291168213,1,-0.000117682393465657,-0.000167726291692816,0.972983181476593
1.1,-0.560611724853516,-0.56070864200592,1,-0.000120065524242818,-0.000165762583492324,0.973310232162476
1.105,-0.560616135597229,-0.560704112052917,1,-0.000122764962725341,-0.000164255368872546,0.973631739616394
1.11,-0.560620307922363,-0.560700178146362,1,-0.000125790276797488,-0.000163417804287747,0.973949134349823
1.115,-0.560624957084656,-0.56069540977478,1,-0.000129129170090891,-0.000162377298693173,0.974260807037354
1.12,-0.560630559921265,-0.560689806938171,1,-0.000132158602355048,-0.000160103270900436,0.974561333656311
1.125,-0.56063711643219,-0.560683250427246,1,-0.000134483751025982,-0.000156275258632377,0.974847614765167
1.13,-0.560643911361694,-0.560676455497742,1,-0.000136462709633633,-0.0001517955242889,0.975123167037964
1.135,-0.56065046787262,-0.560669898986816,1,-0.000138708463055082,-0.000147848069900647,0.975394248962402
1.14,-0.560657143592834,-0.560663223266602,1,-0.000141693963087164,-0.000144562101922929,0.975664019584656
1.145,-0.56066370010376,-0.560656547546387,1,-0.000145044323289767,-0.000141649798024446,0.975931346416473
1.15,-0.560670018196106,-0.56065034866333,1,-0.00014840008225292,-0.00013918815238867,0.976195514202118
1.155,-0.560675978660583,-0.560644388198853,1,-0.000152054461068474,-0.000137130176881328,0.976458370685577
1.16,-0.560681939125061,-0.560638308525085,1,-0.000155821864609607,-0.000135218855575658,0.976718842983246
1.165,-0.560688257217407,-0.560631990432739,1,-0.000159465809701942,-0.000132885426864959,0.976974606513977
1.17,-0.560694813728333,-0.560625433921814,1,-0.00016283500008285,-0.000130094078485854,0.977224707603455
1.175,-0.560701370239258,-0.560618877410889,1,-0.000166023019119166,-0.000127132807392627,0.977470219135284
1.18,-0.560708284378052,-0.560612082481384,1,-0.000169312508660369,-0.000123954363516532,0.977712333202362
1.185,-0.560715556144714,-0.560604691505432,1,-0.000172511179698631,-0.000120245626021642,0.977949500083923
1.19,-0.560723662376404,-0.560596704483032,1,-0.000175479755853303,-0.000115636576083489,0.978179931640625
1.195,-0.560731649398804,-0.560588598251343,1,-0.000178154790773988,-0.000110671149741393,0.978404700756073
1.2,-0.560739755630493,-0.560580611228943,1,-0.000181018447619863,-0.000105968872958329,0.978627860546112
1.205,-0.560747385025024,-0.560572862625122,1,-0.000184331845957786,-0.00010208608728135,0.97885262966156
1.21,-0.560754537582397,-0.560565829277039,1,-0.000188042933586985,-9.90807675407268e-05,0.979079782962799
1.215,-0.560761690139771,-0.560558676719666,1,-0.000192136110854335,-9.65060899034142e-05,0.979308903217316
1.22,-0.560767889022827,-0.560552477836609,1,-0.000196199369383976,-9.4672228442505e-05,0.979539394378662
1.225,-0.560772895812988,-0.560547351837158,1,-0.000200533497263677,-9.41604303079657e-05,0.979774534702301
1.23,-0.560777068138123,-0.560543298721313,1,-0.000205491596716456,-9.52559712459333e-05,0.980017483234406
1.235,-0.56078052520752,-0.560539960861206,1,-0.000210774902370758,-9.73463320406154e-05,0.98026579618454
1.24,-0.560784101486206,-0.56053614616394,1,-0.000215971245779656,-9.9021453934256e-05,0.98051393032074
1.245,-0.56078839302063,-0.560531973838806,1,-0.000220330242882483,-9.94385045487434e-05,0.98075544834137
1.25,-0.560793876647949,-0.560526371002197,1,-0.000223927563638426,-9.77597592282109e-05,0.980987131595612
1.255,-0.560800433158875,-0.560519933700562,1,-0.000226647287490778,-9.43994164117612e-05,0.981208086013794
1.26,-0.560807824134827,-0.56051242351532,1,-0.000228995151701383,-8.96858400665224e-05,0.981420397758484
1.265,-0.560816287994385,-0.560503959655762,1,-0.000231313737458549,-8.40403226902708e-05,0.981626391410828
1.27,-0.56082558631897,-0.560494542121887,1,-0.000233608108828776,-7.74977670516819e-05,0.98182612657547
1.275,-0.560835719108582,-0.560484409332275,1,-0.000235922794672661,-7.02931574778631e-05,0.982020676136017
1.28,-0.560846209526062,-0.560474038124084,1,-0.000238406850257888,-6.29175410722382e-05,0.982212364673615
